,naf_distance,naf_velocity
7380,-133.37100000000044,-13.7421
7381,-131.38,-17.9703
7382,-130.38999999999993,-17.2703
7383,-129.39999999999992,-23.484
7384,-128.40999999999985,-22.7117
7385,-127.40900000000025,-23.515
7386,-126.41900000000021,-18.9208
7387,-125.42900000000017,-18.7685
7388,-124.43900000000014,-18.4253
7389,-123.4490000000001,-16.2142
7390,-122.45900000000006,-16.4026
7391,-121.45800000000044,-16.7824
7392,-120.4680000000004,-17.5671
7393,-119.47800000000036,-17.2323
7394,-118.48800000000033,-17.4562
7395,-117.49800000000029,-18.9733
7396,-116.49699999999989,-19.7299
7397,-115.50699999999985,-19.509
7398,-112.53700000000052,-18.0926
7399,-111.53600000000012,-16.747
7400,-110.54600000000008,-18.7203
7401,-109.55600000000004,-25.367
7402,-108.566,-20.1757
7403,-105.5850000000003,-15.5295
7404,-104.59500000000027,-15.2141
7405,-99.6340000000005,-15.4609
7406,-98.64400000000046,-15.4226
7407,-97.65400000000042,-15.419
7408,-96.66400000000039,-15.0368
7409,-94.67299999999994,-14.9899
7410,-93.68299999999991,-17.172
7411,-92.69299999999987,-18.5692
7412,-91.70299999999983,-18.023
7413,-90.70200000000021,-18.1949
7414,-89.71200000000017,-14.6964
7415,-88.72200000000014,-13.2751
7416,-87.7320000000001,-12.713
7417,-86.74200000000006,-12.5895
7418,-85.74100000000044,-13.1562
7419,-84.7510000000004,-14.0411
7420,-83.76100000000037,-14.3512
7421,-82.77100000000033,-13.7994
7422,-81.78100000000029,-13.9904
7423,-80.77999999999989,-11.9368
7424,-79.78999999999985,-12.7191
7425,-78.79999999999981,-14.33
7426,-77.80999999999977,-15.9501
7427,-76.81999999999974,-14.3345
7428,-75.83000000000048,-11.6519
7429,-74.82900000000008,-10.7147
7430,-73.83900000000004,-9.3312
7431,-71.85899999999997,-9.7434
7432,-70.86899999999993,-8.9202
7433,-65.90800000000016,-10.5328
7434,-63.9170000000005,-10.7818
7435,-61.937000000000424,-8.9671
7436,-57.96599999999991,-11.2271
7437,-56.97599999999987,-10.3587
7438,-55.985999999999834,-9.1199
7439,-54.98500000000021,-8.1887
7440,-53.995000000000175,-6.3592
7441,-53.00500000000014,-6.0679
7442,-51.02500000000006,-8.1958
7443,-50.035000000000025,-6.3524
7444,-49.03400000000039,-4.7061
7445,-48.04400000000038,-3.8828
7446,-47.054000000000315,-2.7978
7447,-46.064000000000306,-2.1112
7448,-45.07400000000024,-2.7779
7449,-44.072999999999865,-2.3455
7450,-43.0829999999998,-2.4314
7451,-42.09299999999979,-1.8959
7452,-41.102999999999724,-1.4879
7453,-40.11300000000048,-1.9698
7454,-38.12200000000004,-0.272
7455,-37.132000000000005,-0.3633
7456,-36.14199999999997,0.1029
7457,-35.15199999999993,1.2158
7458,-34.151000000000295,0.8736
7459,-33.161000000000286,0.4682
7460,-32.17100000000022,-0.2572
7461,-31.18100000000021,0.9691
7462,-30.191000000000145,2.6288
7463,-29.18999999999977,3.6685
7464,-28.2000000000005,2.9763
7465,-27.210000000000463,2.6334
7466,-26.220000000000425,2.9082
7467,-25.230000000000388,2.4817
7468,-24.24000000000035,2.3864
7469,-23.238999999999947,2.5893
7470,-22.24899999999991,2.1901
7471,-21.258999999999872,0.7191
7472,-19.278999999999797,1.9881
7473,-18.27800000000019,0.7689
7474,-17.288000000000125,-0.6203
7475,-16.298000000000116,-2.6052
7476,-12.327000000000368,6.3131
7477,-11.33700000000033,1.1498
7478,-10.347000000000293,1.726
7479,-9.357000000000255,1.3973
7480,-1.4150000000000205,5.4258
7481,-0.4249999999999545,6.6867
7482,0.5650000000000546,7.5598
7483,-180.0,-17.3271
7484,-178.99900000000036,-19.8034
7485,-178.00900000000036,-20.9853
7486,-177.0190000000003,-20.3863
7487,-176.02900000000028,-20.3321
7488,-175.03900000000021,-19.2893
7489,-174.03799999999984,-18.6663
7490,-173.04799999999977,-17.997
7491,-172.05799999999977,-18.6656
7492,-171.0680000000005,-18.7347
7493,-170.07800000000046,-17.9873
7494,-169.08800000000042,-19.0367
7495,-168.08700000000002,-19.7115
7496,-167.09699999999998,-18.2522
7497,-166.10699999999994,-16.6907
7498,-165.1169999999999,-17.0911
7499,-164.12699999999987,-17.5746
7500,-163.12600000000026,-17.1379
7501,-162.1360000000002,-19.5839
7502,-161.14600000000019,-19.3781
7503,-160.15600000000012,-19.3379
7504,-159.1660000000001,-19.779
7505,-158.16500000000048,-24.2481
7506,-157.17500000000044,-26.6954
7507,-156.1850000000004,-26.0589
7508,-155.19500000000036,-23.431
7509,-154.20500000000033,-19.0389
7510,-153.20399999999992,-16.7188
7511,-152.21399999999988,-18.7152
7512,-151.22399999999985,-17.5772
7513,-150.2339999999998,-18.9771
7514,-149.24399999999977,-20.9551
7515,-148.24300000000017,-20.7665
7516,-147.2530000000001,-19.8721
7517,-146.2630000000001,-18.6559
7518,-145.27300000000002,-17.6342
7519,-144.28300000000002,-18.3522
7520,-143.29299999999995,-18.9179
7521,-142.29200000000034,-18.9658
7522,-141.3020000000003,-18.5463
7523,-140.31200000000027,-18.5071
7524,-139.32200000000023,-18.6832
7525,-138.3320000000002,-17.7422
7526,-137.3309999999998,-16.7871
7527,-136.34099999999975,-15.9359
7528,-135.3510000000005,-16.0763
7529,-134.36100000000044,-15.8288
7530,-133.37100000000044,-13.5004
7531,-132.37,-15.939
7532,-131.38,-19.6958
7533,-130.38999999999993,-19.1642
7534,-129.39999999999992,-21.5638
7535,-128.40999999999985,-21.476
7536,-127.40900000000025,-22.3504
7537,-126.41900000000021,-18.5315
7538,-125.42900000000017,-17.247
7539,-124.43900000000014,-16.748
7540,-123.4490000000001,-16.5561
7541,-122.45900000000006,-16.7788
7542,-121.45800000000044,-17.7851
7543,-120.4680000000004,-18.0997
7544,-119.47800000000036,-19.4841
7545,-118.48800000000033,-19.6797
7546,-117.49800000000029,-22.1658
7547,-116.49699999999989,-21.8973
7548,-114.51699999999981,-20.7649
7549,-113.52699999999977,-19.6899
7550,-112.53700000000052,-20.7211
7551,-110.54600000000008,-15.3096
7552,-109.55600000000004,-18.3248
7553,-106.57500000000034,-17.686
7554,-105.5850000000003,-14.6453
7555,-104.59500000000027,-14.4434
7556,-99.6340000000005,-16.0617
7557,-98.64400000000046,-15.8279
7558,-96.66400000000039,-15.0939
7559,-95.66299999999998,-13.7345
7560,-94.67299999999994,-14.9871
7561,-93.68299999999991,-16.7333
7562,-92.69299999999987,-18.4761
7563,-91.70299999999983,-17.5658
7564,-90.70200000000021,-18.7415
7565,-89.71200000000017,-15.802
7566,-88.72200000000014,-13.8603
7567,-87.7320000000001,-12.356
7568,-86.74200000000006,-12.0166
7569,-85.74100000000044,-11.6906
7570,-84.7510000000004,-12.9427
7571,-83.76100000000037,-13.3308
7572,-82.77100000000033,-13.8508
7573,-81.78100000000029,-13.7901
7574,-80.77999999999989,-13.3309
7575,-79.78999999999985,-14.148
7576,-78.79999999999981,-15.1355
7577,-77.80999999999977,-15.5231
7578,-76.81999999999974,-13.7555
7579,-75.83000000000048,-11.1432
7580,-74.82900000000008,-10.5851
7581,-73.83900000000004,-9.5215
7582,-71.85899999999997,-8.7667
7583,-70.86899999999993,-8.465
7584,-65.90800000000016,-13.5211
7585,-64.90699999999975,-14.1847
7586,-60.947000000000386,-10.2081
7587,-57.96599999999991,-10.7019
7588,-56.97599999999987,-11.2014
7589,-55.985999999999834,-9.2101
7590,-54.98500000000021,-8.2104
7591,-53.995000000000175,-6.8425
7592,-53.00500000000014,-5.6343
7593,-52.0150000000001,-5.197
7594,-51.02500000000006,-6.2189
7595,-50.035000000000025,-5.507
7596,-49.03400000000039,-4.4727
7597,-48.04400000000038,-4.5012
7598,-47.054000000000315,-3.6389
7599,-46.064000000000306,-2.146
7600,-45.07400000000024,-2.3556
7601,-44.072999999999865,-2.1259
7602,-43.0829999999998,-2.5715
7603,-42.09299999999979,-2.2033
7604,-41.102999999999724,-0.5049
7605,-40.11300000000048,-0.5647
7606,-39.11200000000008,-0.3024
7607,-38.12200000000004,0.2136
7608,-37.132000000000005,0.3059
7609,-36.14199999999997,0.6137
7610,-35.15199999999993,1.5014
7611,-34.151000000000295,1.2854
7612,-33.161000000000286,0.9757
7613,-32.17100000000022,0.4556
7614,-31.18100000000021,1.806
7615,-30.191000000000145,2.8657
7616,-29.18999999999977,3.3574
7617,-28.2000000000005,3.178
7618,-27.210000000000463,2.875
7619,-26.220000000000425,3.7168
7620,-25.230000000000388,4.0265
7621,-24.24000000000035,3.6393
7622,-23.238999999999947,3.2929
7623,-22.24899999999991,2.487
7624,-21.258999999999872,1.5474
7625,-20.268999999999835,1.2322
7626,-19.278999999999797,1.5435
7627,-18.27800000000019,-0.1428
7628,-11.33700000000033,-2.1909
7629,-10.347000000000293,2.2032
7630,-9.357000000000255,1.5868
7631,-8.355999999999852,1.4971
7632,-2.4050000000000296,3.4685
7633,0.5650000000000546,10.3067
7634,1.5550000000001205,5.6182
7635,2.5559999999997274,4.8518
7636,-180.0,-18.0542
7637,-178.99900000000036,-20.9415
7638,-178.00900000000036,-23.0148
7639,-177.0190000000003,-22.3119
7640,-176.02900000000028,-19.0923
7641,-175.03900000000021,-17.9879
7642,-174.03799999999984,-18.3731
7643,-173.04799999999977,-18.2443
7644,-172.05799999999977,-18.6755
7645,-171.0680000000005,-18.7687
7646,-170.07800000000046,-18.0685
7647,-169.08800000000042,-18.7395
7648,-168.08700000000002,-19.4067
7649,-167.09699999999998,-18.6743
7650,-166.10699999999994,-17.1462
7651,-165.1169999999999,-17.9546
7652,-164.12699999999987,-17.4589
7653,-163.12600000000026,-17.8564
7654,-162.1360000000002,-19.1247
7655,-161.14600000000019,-21.2935
7656,-160.15600000000012,-19.5985
7657,-159.1660000000001,-20.6318
7658,-158.16500000000048,-23.9027
7659,-157.17500000000044,-25.0849
7660,-156.1850000000004,-23.7417
7661,-155.19500000000036,-21.1865
7662,-154.20500000000033,-17.8739
7663,-153.20399999999992,-16.8366
7664,-152.21399999999988,-19.7494
7665,-151.22399999999985,-18.8422
7666,-150.2339999999998,-20.0998
7667,-149.24399999999977,-21.4297
7668,-148.24300000000017,-21.0436
7669,-147.2530000000001,-20.6427
7670,-146.2630000000001,-19.4127
7671,-145.27300000000002,-18.5122
7672,-144.28300000000002,-19.4073
7673,-143.29299999999995,-18.1549
7674,-142.29200000000034,-18.8616
7675,-141.3020000000003,-19.2203
7676,-140.31200000000027,-19.1756
7677,-139.32200000000023,-18.9902
7678,-138.3320000000002,-17.6577
7679,-137.3309999999998,-16.8187
7680,-136.34099999999975,-16.0756
7681,-135.3510000000005,-16.3695
7682,-134.36100000000044,-16.0918
7683,-133.37100000000044,-14.2478
7684,-132.37,-15.8065
7685,-131.38,-20.2313
7686,-129.39999999999992,-20.7247
7687,-128.40999999999985,-19.7381
7688,-127.40900000000025,-20.5533
7689,-126.41900000000021,-20.6988
7690,-125.42900000000017,-18.1257
7691,-124.43900000000014,-17.7494
7692,-123.4490000000001,-17.3344
7693,-122.45900000000006,-18.3521
7694,-121.45800000000044,-18.7504
7695,-120.4680000000004,-18.5182
7696,-119.47800000000036,-19.8303
7697,-118.48800000000033,-22.2142
7698,-117.49800000000029,-23.0568
7699,-116.49699999999989,-22.0723
7700,-115.50699999999985,-20.7884
7701,-114.51699999999981,-18.9927
7702,-113.52699999999977,-18.6916
7703,-112.53700000000052,-21.5051
7704,-111.53600000000012,-17.3488
7705,-110.54600000000008,-13.8201
7706,-109.55600000000004,-16.7671
7707,-108.566,-19.285
7708,-107.57599999999996,-20.2569
7709,-106.57500000000034,-18.3712
7710,-104.59500000000027,-13.7103
7711,-99.6340000000005,-15.4989
7712,-98.64400000000046,-15.2656
7713,-94.67299999999994,-15.0688
7714,-93.68299999999991,-15.989
7715,-92.69299999999987,-17.0396
7716,-91.70299999999983,-16.698
7717,-90.70200000000021,-17.1277
7718,-89.71200000000017,-14.8824
7719,-88.72200000000014,-13.8903
7720,-87.7320000000001,-13.5641
7721,-86.74200000000006,-12.4501
7722,-85.74100000000044,-10.7042
7723,-84.7510000000004,-11.0278
7724,-83.76100000000037,-11.4933
7725,-82.77100000000033,-12.6465
7726,-81.78100000000029,-13.7798
7727,-80.77999999999989,-14.4481
7728,-79.78999999999985,-15.6465
7729,-78.79999999999981,-15.3085
7730,-77.80999999999977,-15.0042
7731,-76.81999999999974,-13.0201
7732,-75.83000000000048,-11.2907
7733,-74.82900000000008,-10.7833
7734,-73.83900000000004,-10.2345
7735,-70.86899999999993,-8.9777
7736,-65.90800000000016,-13.7528
7737,-64.90699999999975,-16.5487
7738,-59.945999999999984,-6.1859
7739,-58.955999999999946,-8.5537
7740,-57.96599999999991,-9.8951
7741,-56.97599999999987,-9.4273
7742,-55.985999999999834,-8.2613
7743,-54.98500000000021,-7.5833
7744,-53.995000000000175,-6.7652
7745,-53.00500000000014,-5.3359
7746,-52.0150000000001,-4.9994
7747,-51.02500000000006,-6.2268
7748,-50.035000000000025,-4.9321
7749,-49.03400000000039,-4.466
7750,-48.04400000000038,-4.636
7751,-47.054000000000315,-4.1031
7752,-46.064000000000306,-2.7949
7753,-45.07400000000024,-2.6711
7754,-44.072999999999865,-2.1061
7755,-43.0829999999998,-2.4023
7756,-42.09299999999979,-2.6129
7757,-41.102999999999724,1.9063
7758,-40.11300000000048,3.5644
7759,-39.11200000000008,2.6281
7760,-38.12200000000004,1.439
7761,-37.132000000000005,1.823
7762,-36.14199999999997,2.2048
7763,-35.15199999999993,1.7987
7764,-34.151000000000295,1.3692
7765,-33.161000000000286,1.4183
7766,-32.17100000000022,1.0056
7767,-31.18100000000021,2.9948
7768,-30.191000000000145,3.643
7769,-29.18999999999977,3.8289
7770,-28.2000000000005,3.5986
7771,-27.210000000000463,3.4416
7772,-26.220000000000425,4.1813
7773,-25.230000000000388,4.3736
7774,-24.24000000000035,3.7576
7775,-23.238999999999947,4.0634
7776,-22.24899999999991,4.6787
7777,-21.258999999999872,3.883
7778,-20.268999999999835,2.2409
7779,-19.278999999999797,2.7625
7780,-18.27800000000019,1.9677
7781,-12.327000000000368,6.523
7782,-11.33700000000033,1.5552
7783,-10.347000000000293,2.6036
7784,-9.357000000000255,3.3548
7785,-8.355999999999852,3.0439
7786,-0.4249999999999545,22.0484
7787,0.5650000000000546,14.237
7788,1.5550000000001205,6.034
7789,2.5559999999997274,4.9244
7790,-180.0,-18.7563
7791,-178.99900000000036,-21.5861
7792,-178.00900000000036,-23.5304
7793,-177.0190000000003,-23.8936
7794,-176.02900000000028,-22.6443
7795,-175.03900000000021,-17.7346
7796,-174.03799999999984,-17.4866
7797,-173.04799999999977,-17.2386
7798,-172.05799999999977,-18.6028
7799,-171.0680000000005,-18.5706
7800,-170.07800000000046,-18.8381
7801,-168.08700000000002,-21.0966
7802,-167.09699999999998,-20.1804
7803,-166.10699999999994,-19.5992
7804,-165.1169999999999,-19.3577
7805,-164.12699999999987,-17.4551
7806,-163.12600000000026,-18.3693
7807,-162.1360000000002,-18.4309
7808,-161.14600000000019,-19.5598
7809,-160.15600000000012,-20.3287
7810,-159.1660000000001,-20.459
7811,-158.16500000000048,-22.764
7812,-157.17500000000044,-22.8083
7813,-156.1850000000004,-21.5698
7814,-155.19500000000036,-20.519
7815,-154.20500000000033,-17.8378
7816,-153.20399999999992,-18.2382
7817,-152.21399999999988,-20.1498
7818,-151.22399999999985,-19.9126
7819,-150.2339999999998,-19.4451
7820,-149.24399999999977,-20.7848
7821,-148.24300000000017,-20.4661
7822,-147.2530000000001,-20.3081
7823,-146.2630000000001,-19.7414
7824,-145.27300000000002,-19.155
7825,-144.28300000000002,-19.2251
7826,-143.29299999999995,-18.6206
7827,-142.29200000000034,-19.0391
7828,-141.3020000000003,-19.5927
7829,-140.31200000000027,-19.1133
7830,-139.32200000000023,-18.03
7831,-138.3320000000002,-16.9269
7832,-137.3309999999998,-16.6344
7833,-136.34099999999975,-16.1251
7834,-135.3510000000005,-16.0549
7835,-134.36100000000044,-15.9304
7836,-133.37100000000044,-15.8174
7837,-132.37,-16.7614
7838,-128.40999999999985,-22.3729
7839,-127.40900000000025,-22.4927
7840,-126.41900000000021,-23.4241
7841,-125.42900000000017,-21.4273
7842,-124.43900000000014,-21.8165
7843,-123.4490000000001,-20.3552
7844,-122.45900000000006,-18.3567
7845,-121.45800000000044,-17.3744
7846,-120.4680000000004,-18.0668
7847,-119.47800000000036,-19.0662
7848,-118.48800000000033,-20.2589
7849,-117.49800000000029,-19.6519
7850,-116.49699999999989,-20.6501
7851,-115.50699999999985,-17.8257
7852,-114.51699999999981,-16.5377
7853,-113.52699999999977,-17.3168
7854,-112.53700000000052,-19.7356
7855,-111.53600000000012,-18.4961
7856,-110.54600000000008,-16.5285
7857,-109.55600000000004,-16.0863
7858,-108.566,-16.1853
7859,-107.57599999999996,-19.5156
7860,-106.57500000000034,-20.9928
7861,-105.5850000000003,-15.8907
7862,-104.59500000000027,-14.3602
7863,-99.6340000000005,-15.8725
7864,-98.64400000000046,-15.5286
7865,-97.65400000000042,-16.2965
7866,-96.66400000000039,-15.5453
7867,-95.66299999999998,-14.4991
7868,-94.67299999999994,-14.9123
7869,-93.68299999999991,-16.3825
7870,-92.69299999999987,-16.5885
7871,-91.70299999999983,-15.6411
7872,-90.70200000000021,-17.3371
7873,-89.71200000000017,-15.5864
7874,-88.72200000000014,-14.6433
7875,-87.7320000000001,-15.05
7876,-86.74200000000006,-12.1438
7877,-85.74100000000044,-8.7436
7878,-84.7510000000004,-9.5072
7879,-83.76100000000037,-12.1431
7880,-82.77100000000033,-12.7024
7881,-81.78100000000029,-15.0946
7882,-80.77999999999989,-14.3235
7883,-79.78999999999985,-13.4035
7884,-78.79999999999981,-13.3742
7885,-77.80999999999977,-13.254
7886,-76.81999999999974,-12.4352
7887,-75.83000000000048,-11.6898
7888,-74.82900000000008,-10.7755
7889,-73.83900000000004,-10.0121
7890,-72.849,-10.9235
7891,-70.86899999999993,-9.4303
7892,-69.86800000000031,-11.4168
7893,-68.87800000000027,-13.1725
7894,-67.88800000000023,-13.3048
7895,-66.8980000000002,-12.4687
7896,-65.90800000000016,-13.9037
7897,-55.985999999999834,-7.8871
7898,-54.98500000000021,-6.7253
7899,-53.995000000000175,-6.6919
7900,-53.00500000000014,-6.1123
7901,-52.0150000000001,-5.1518
7902,-51.02500000000006,-5.5064
7903,-50.035000000000025,-5.4044
7904,-49.03400000000039,-4.6939
7905,-48.04400000000038,-4.1186
7906,-47.054000000000315,-3.3338
7907,-46.064000000000306,-2.5607
7908,-45.07400000000024,-2.6772
7909,-44.072999999999865,-1.9346
7910,-43.0829999999998,-2.1496
7911,-42.09299999999979,-0.4041
7912,-41.102999999999724,6.6652
7913,-39.11200000000008,1.0832
7914,-38.12200000000004,1.164
7915,-37.132000000000005,1.9956
7916,-36.14199999999997,2.069
7917,-35.15199999999993,1.1299
7918,-34.151000000000295,1.5188
7919,-33.161000000000286,1.2728
7920,-32.17100000000022,1.5755
7921,-31.18100000000021,3.107
7922,-30.191000000000145,3.1061
7923,-29.18999999999977,2.7669
7924,-28.2000000000005,2.736
7925,-27.210000000000463,3.0996
7926,-26.220000000000425,3.5527
7927,-25.230000000000388,3.8599
7928,-24.24000000000035,3.6074
7929,-23.238999999999947,4.592
7930,-22.24899999999991,5.1347
7931,-21.258999999999872,3.3316
7932,-20.268999999999835,2.7666
7933,-19.278999999999797,4.5345
7934,-18.27800000000019,1.0708
7935,-12.327000000000368,4.0552
7936,-11.33700000000033,2.5788
7937,-10.347000000000293,1.6308
7938,-9.357000000000255,0.4212
7939,-8.355999999999852,1.6957
7940,-7.365999999999815,1.923
7941,-2.4050000000000296,4.4137
7942,1.5550000000001205,6.193
7943,2.5559999999997274,4.0586
7944,-180.0,-19.9395
7945,-178.99900000000036,-21.1317
7946,-178.00900000000036,-20.7489
7947,-177.0190000000003,-23.0376
7948,-176.02900000000028,-21.3442
7949,-175.03900000000021,-17.6483
7950,-174.03799999999984,-17.8646
7951,-173.04799999999977,-17.5009
7952,-172.05799999999977,-18.1963
7953,-171.0680000000005,-18.9491
7954,-170.07800000000046,-18.8383
7955,-169.08800000000042,-20.4162
7956,-168.08700000000002,-20.6424
7957,-167.09699999999998,-20.0494
7958,-166.10699999999994,-20.5829
7959,-165.1169999999999,-19.73
7960,-164.12699999999987,-18.5514
7961,-163.12600000000026,-18.6631
7962,-162.1360000000002,-19.0919
7963,-161.14600000000019,-20.1037
7964,-160.15600000000012,-20.5379
7965,-159.1660000000001,-19.5636
7966,-158.16500000000048,-22.1858
7967,-157.17500000000044,-21.9615
7968,-154.20500000000033,-17.6944
7969,-153.20399999999992,-18.2033
7970,-152.21399999999988,-19.0918
7971,-151.22399999999985,-19.1286
7972,-150.2339999999998,-18.9847
7973,-149.24399999999977,-20.4105
7974,-148.24300000000017,-20.3069
7975,-147.2530000000001,-20.0988
7976,-146.2630000000001,-19.6987
7977,-145.27300000000002,-18.5289
7978,-144.28300000000002,-18.1495
7979,-143.29299999999995,-18.7388
7980,-142.29200000000034,-18.5516
7981,-141.3020000000003,-19.426
7982,-140.31200000000027,-19.5048
7983,-139.32200000000023,-18.1054
7984,-138.3320000000002,-17.0128
7985,-137.3309999999998,-16.8949
7986,-136.34099999999975,-16.3187
7987,-135.3510000000005,-16.0681
7988,-134.36100000000044,-16.1041
7989,-133.37100000000044,-16.0486
7990,-132.37,-16.7419
7991,-131.38,-18.7591
7992,-128.40999999999985,-22.7758
7993,-127.40900000000025,-23.4219
7994,-126.41900000000021,-25.7245
7995,-125.42900000000017,-23.6936
7996,-124.43900000000014,-20.8361
7997,-123.4490000000001,-20.5274
7998,-122.45900000000006,-17.0725
7999,-121.45800000000044,-15.884
8000,-120.4680000000004,-17.4277
8001,-119.47800000000036,-18.9559
8002,-118.48800000000033,-22.5901
8003,-117.49800000000029,-20.4938
8004,-116.49699999999989,-20.646
8005,-115.50699999999985,-16.875
8006,-114.51699999999981,-16.4975
8007,-113.52699999999977,-17.7732
8008,-112.53700000000052,-18.7329
8009,-111.53600000000012,-20.048
8010,-110.54600000000008,-19.8248
8011,-109.55600000000004,-15.9666
8012,-108.566,-14.5741
8013,-107.57599999999996,-17.6544
8014,-106.57500000000034,-20.0105
8015,-105.5850000000003,-18.8396
8016,-104.59500000000027,-16.2788
8017,-99.6340000000005,-15.9356
8018,-98.64400000000046,-15.722
8019,-97.65400000000042,-15.6567
8020,-96.66400000000039,-14.5243
8021,-95.66299999999998,-14.0817
8022,-94.67299999999994,-14.0044
8023,-93.68299999999991,-14.9222
8024,-92.69299999999987,-15.6807
8025,-91.70299999999983,-16.6158
8026,-90.70200000000021,-16.882
8027,-89.71200000000017,-15.1209
8028,-88.72200000000014,-11.9215
8029,-87.7320000000001,-12.3492
8030,-86.74200000000006,-12.2943
8031,-85.74100000000044,-11.9404
8032,-84.7510000000004,-13.4943
8033,-83.76100000000037,-12.7324
8034,-82.77100000000033,-13.103
8035,-81.78100000000029,-15.1675
8036,-80.77999999999989,-13.4178
8037,-79.78999999999985,-12.4621
8038,-78.79999999999981,-12.5881
8039,-77.80999999999977,-12.3157
8040,-76.81999999999974,-12.2634
8041,-75.83000000000048,-11.9846
8042,-74.82900000000008,-10.1921
8043,-73.83900000000004,-8.7824
8044,-72.849,-10.3452
8045,-57.96599999999991,-10.5404
8046,-56.97599999999987,-9.33
8047,-55.985999999999834,-7.4829
8048,-54.98500000000021,-6.683
8049,-53.995000000000175,-7.4877
8050,-53.00500000000014,-7.7559
8051,-52.0150000000001,-6.3626
8052,-51.02500000000006,-5.0995
8053,-50.035000000000025,-4.5527
8054,-49.03400000000039,-3.9899
8055,-48.04400000000038,-4.2328
8056,-47.054000000000315,-3.7995
8057,-46.064000000000306,-2.8078
8058,-45.07400000000024,-2.2459
8059,-44.072999999999865,-1.9932
8060,-43.0829999999998,-2.0414
8061,-42.09299999999979,-0.5787
8062,-40.11300000000048,0.2432
8063,-39.11200000000008,-1.2675
8064,-38.12200000000004,-1.0919
8065,-37.132000000000005,-0.2528
8066,-36.14199999999997,0.3662
8067,-35.15199999999993,0.5635
8068,-33.161000000000286,1.7412
8069,-32.17100000000022,2.0247
8070,-31.18100000000021,3.1047
8071,-30.191000000000145,3.5934
8072,-29.18999999999977,2.3092
8073,-28.2000000000005,0.72
8074,-27.210000000000463,1.214
8075,-26.220000000000425,2.4896
8076,-25.230000000000388,3.327
8077,-24.24000000000035,3.6513
8078,-23.238999999999947,3.8832
8079,-22.24899999999991,2.3421
8080,-21.258999999999872,1.8194
8081,-20.268999999999835,2.367
8082,-19.278999999999797,3.9045
8083,-18.27800000000019,2.6541
8084,-15.30800000000005,2.6887
8085,-14.31800000000004,3.0966
8086,-13.317000000000405,1.711
8087,-12.327000000000368,3.8013
8088,-11.33700000000033,3.1541
8089,-10.347000000000293,2.1753
8090,-2.4050000000000296,4.3813
8091,1.5550000000001205,4.0873
8092,2.5559999999997274,3.8825
8093,-180.0,-19.2915
8094,-178.99900000000036,-19.015
8095,-178.00900000000036,-19.2282
8096,-177.0190000000003,-19.6693
8097,-176.02900000000028,-21.0328
8098,-175.03900000000021,-18.0468
8099,-174.03799999999984,-16.9552
8100,-173.04799999999977,-16.7039
8101,-172.05799999999977,-17.7157
8102,-171.0680000000005,-18.2831
8103,-170.07800000000046,-18.4754
8104,-169.08800000000042,-19.1361
8105,-168.08700000000002,-18.7957
8106,-167.09699999999998,-18.7808
8107,-166.10699999999994,-20.7649
8108,-165.1169999999999,-20.122
8109,-164.12699999999987,-19.317
8110,-163.12600000000026,-19.2355
8111,-162.1360000000002,-18.6298
8112,-161.14600000000019,-19.4853
8113,-160.15600000000012,-20.1706
8114,-159.1660000000001,-18.8139
8115,-158.16500000000048,-20.9639
8116,-157.17500000000044,-21.3399
8117,-156.1850000000004,-21.057
8118,-155.19500000000036,-20.2339
8119,-154.20500000000033,-17.9338
8120,-153.20399999999992,-19.3737
8121,-152.21399999999988,-19.3865
8122,-151.22399999999985,-19.1274
8123,-150.2339999999998,-20.5616
8124,-149.24399999999977,-20.6125
8125,-148.24300000000017,-19.6838
8126,-147.2530000000001,-18.7355
8127,-146.2630000000001,-18.0536
8128,-145.27300000000002,-17.3168
8129,-144.28300000000002,-16.4879
8130,-143.29299999999995,-18.6665
8131,-142.29200000000034,-18.2089
8132,-141.3020000000003,-19.616
8133,-140.31200000000027,-20.3753
8134,-139.32200000000023,-19.6637
8135,-138.3320000000002,-17.3024
8136,-137.3309999999998,-16.9606
8137,-136.34099999999975,-16.8427
8138,-135.3510000000005,-15.9021
8139,-134.36100000000044,-16.1277
8140,-133.37100000000044,-16.2167
8141,-132.37,-18.7761
8142,-127.40900000000025,-23.9735
8143,-126.41900000000021,-21.0987
8144,-124.43900000000014,-21.3611
8145,-123.4490000000001,-20.6708
8146,-122.45900000000006,-16.9573
8147,-121.45800000000044,-16.6611
8148,-120.4680000000004,-16.8199
8149,-119.47800000000036,-18.0641
8150,-118.48800000000033,-20.9467
8151,-117.49800000000029,-19.441
8152,-114.51699999999981,-16.6424
8153,-113.52699999999977,-18.1836
8154,-112.53700000000052,-18.2008
8155,-111.53600000000012,-20.6695
8156,-110.54600000000008,-18.6013
8157,-109.55600000000004,-17.4303
8158,-108.566,-15.3874
8159,-107.57599999999996,-15.9988
8160,-106.57500000000034,-18.8105
8161,-105.5850000000003,-20.6568
8162,-104.59500000000027,-18.5579
8163,-103.60500000000023,-15.1387
8164,-99.6340000000005,-14.9501
8165,-98.64400000000046,-14.42
8166,-97.65400000000042,-14.9821
8167,-96.66400000000039,-14.5154
8168,-95.66299999999998,-14.4228
8169,-94.67299999999994,-14.8633
8170,-93.68299999999991,-14.9431
8171,-92.69299999999987,-14.8319
8172,-91.70299999999983,-15.7184
